ID,label
50384,95
50385,81
50386,20
50387,16
50388,28
50389,79
50390,17
50391,90
50392,75
50393,15
50394,75
50395,62
50396,96
50397,59
50398,6
50399,34
50400,7
50401,2
50402,4
50403,28
50404,79
50405,11
50406,30
50407,91
50408,83
50409,8
50410,39
50411,61
50412,43
50413,56
50414,64
50415,82
50416,13
50417,6
50418,45
50419,27
50420,54
50421,77
50422,18
50423,22
50424,15
50425,95
50426,36
50427,46
50428,60
50429,58
50430,57
50431,21
50432,12
50433,83
50434,71
50435,71
50436,2
50437,73
50438,21
50439,68
50440,32
50441,58
50442,56
50443,97
50444,43
50445,10
50446,10
50447,93
50448,92
50449,45
50450,89
50451,24
50452,31
50453,49
50454,7
50455,3
50456,69
50457,11
50458,19
50459,92
50460,39
50461,39
50462,15
50463,19
50464,14
50465,87
50466,21
50467,86
50468,30
50469,7
50470,41
50471,43
50472,66
50473,80
50474,37
50475,51
50476,76
50477,37
50478,87
50479,26
50480,83
50481,32
50482,63
50483,85
50484,40
50485,89
50486,30
50487,80
50488,61
50489,94
50490,28
50491,48
50492,48
50493,48
50494,19
50495,29
50496,9
50497,28
50498,9
50499,42
50500,52
50501,43
50502,7
50503,5
50504,35
50505,58
50506,60
50507,85
50508,39
50509,71
50510,78
50511,58
50512,35
50513,84
50514,76
50515,15
50516,92
50517,28
50518,49
50519,72
50520,89
50521,19
50522,20
50523,61
50524,88
50525,18
50526,76
50527,43
50528,97
50529,37
50530,31
50531,48
50532,48
50533,93
50534,42
50535,63
50536,50
50537,71
50538,99
50539,20
50540,83
50541,97
50542,72
50543,95
50544,45
50545,36
50546,60
50547,35
50548,0
50549,39
50550,73
50551,86
50552,32
50553,85
50554,75
50555,72
50556,41
50557,58
50558,79
50559,60
50560,3
50561,29
50562,51
50563,29
50564,77
50565,24
50566,27
50567,56
50568,39
50569,34
50570,59
50571,2
50572,76
50573,97
50574,95
50575,34
50576,22
50577,15
50578,34
50579,15
50580,83
50581,63
50582,21
50583,44
50584,90
50585,52
50586,50
50587,17
50588,46
50589,89
50590,36
50591,90
50592,52
50593,98
50594,0
50595,41
50596,3
50597,75
50598,72
50599,56
50600,74
50601,28
50602,52
50603,75
50604,84
50605,67
50606,86
50607,67
50608,76
50609,47
50610,5
50611,14
50612,48
50613,3
50614,45
50615,51
50616,94
50617,72
50618,90
50619,11
50620,52
50621,34
50622,24
50623,37
50624,64
50625,47
50626,47
50627,8
50628,53
50629,1
50630,6
50631,9
50632,54
50633,35
50634,72
50635,54
50636,12
50637,1
50638,35
50639,77
50640,24
50641,41
50642,91
50643,17
50644,69
50645,71
50646,83
50647,38
50648,8
50649,56
50650,80
50651,76
50652,89
50653,69
50654,27
50655,36
50656,98
50657,66
50658,95
50659,44
50660,94
50661,96
50662,71
50663,70
50664,34
50665,70
50666,40
50667,32
50668,59
50669,51
50670,37
50671,4
50672,8
50673,61
50674,17
50675,76
50676,72
50677,99
50678,84
50679,32
50680,79
50681,15
50682,77
50683,55
50684,72
50685,66
50686,31
50687,97
50688,46
50689,94
50690,63
50691,8
50692,9
50693,72
50694,67
50695,6
50696,33
50697,7
50698,41
50699,10
50700,41
50701,20
50702,25
50703,69
50704,76
50705,5
50706,98
50707,34
50708,89
50709,45
50710,69
50711,81
50712,25
50713,6
50714,93
50715,61
50716,96
50717,9
50718,99
50719,91
50720,26
50721,54
50722,4
50723,90
50724,17
50725,49
50726,56
50727,65
50728,20
50729,51
50730,17
50731,5
50732,53
50733,58
50734,23
50735,0
50736,85
50737,96
50738,34
50739,92
50740,51
50741,29
50742,8
50743,38
50744,66
50745,15
50746,55
50747,41
50748,20
50749,34
50750,82
50751,51
50752,79
50753,29
50754,54
50755,10
50756,84
50757,30
50758,48
50759,83
50760,57
50761,31
50762,16
50763,25
50764,22
50765,50
50766,29
50767,24
50768,0
50769,98
50770,88
50771,19
50772,4
50773,32
50774,99
50775,32
50776,5
50777,71
50778,91
50779,80
50780,58
50781,43
50782,67
50783,85
50784,48
50785,55
50786,96
50787,96
50788,81
50789,17
50790,9
50791,9
50792,68
50793,52
50794,96
50795,64
50796,71
50797,53
50798,12
50799,43
50800,63
50801,96
50802,91
50803,66
50804,1
50805,55
50806,74
50807,10
50808,79
50809,69
50810,7
50811,1
50812,66
50813,27
50814,14
50815,11
50816,50
50817,9
50818,1
50819,71
50820,47
50821,26
50822,22
50823,33
50824,25
50825,5
50826,56
50827,21
50828,54
50829,12
50830,22
50831,99
50832,13
50833,34
50834,20
50835,4
50836,92
50837,79
50838,18
50839,33
50840,42
50841,49
50842,53
50843,17
50844,99
50845,59
50846,63
50847,47
50848,0
50849,4
50850,40
50851,59
50852,28
50853,73
50854,34
50855,80
50856,50
50857,81
50858,33
50859,93
50860,39
50861,93
50862,67
50863,63
50864,36
50865,92
50866,76
50867,86
50868,8
50869,83
50870,73
50871,33
50872,43
50873,10
50874,85
50875,4
50876,8
50877,52
50878,72
50879,89
50880,7
50881,52
50882,39
50883,30
50884,76
50885,87
50886,16
50887,96
50888,41
50889,0
50890,37
50891,96
50892,59
50893,62
50894,2
50895,88
50896,15
50897,59
50898,74
50899,31
50900,60
50901,22
50902,7
50903,20
50904,61
50905,80
50906,99
50907,45
50908,57
50909,23
50910,3
50911,86
50912,23
50913,56
50914,39
50915,53
50916,89
50917,43
50918,6
50919,2
50920,81
50921,86
50922,6
50923,2
50924,36
50925,15
50926,50
50927,58
50928,93
50929,82
50930,69
50931,29
50932,60
50933,67
50934,35
50935,15
50936,76
50937,15
50938,69
50939,14
50940,0
50941,27
50942,27
50943,72
50944,84
50945,13
50946,6
50947,18
50948,24
50949,74
50950,39
50951,30
50952,4
50953,43
50954,7
50955,43
50956,50
50957,38
50958,19
50959,41
50960,67
50961,4
50962,20
50963,97
50964,58
50965,1
50966,91
50967,93
50968,12
50969,30
50970,25
50971,57
50972,1
50973,63
50974,84
50975,59
50976,66
50977,89
50978,45
50979,64
50980,26
50981,64
50982,1
50983,57
50984,27
50985,87
50986,72
50987,1
50988,23
50989,99
50990,97
50991,74
50992,43
50993,26
50994,12
50995,29
50996,2
50997,44
50998,45
50999,0
51000,65
51001,43
51002,81
51003,4
51004,73
51005,90
51006,43
51007,7
51008,7
51009,81
51010,90
51011,37
51012,0
51013,27
51014,31
51015,24
51016,87
51017,47
51018,81
51019,24
51020,69
51021,46
51022,20
51023,62
51024,72
51025,62
51026,0
51027,87
51028,28
51029,64
51030,47
51031,79
51032,88
51033,10
51034,28
51035,35
51036,90
51037,22
51038,89
51039,21
51040,12
51041,18
51042,50
51043,20
51044,80
51045,50
51046,62
51047,48
51048,71
51049,18
51050,59
51051,7
51052,53
51053,27
51054,12
51055,91
51056,83
51057,71
51058,18
51059,1
51060,42
51061,36
51062,6
51063,35
51064,28
51065,69
51066,95
51067,98
51068,94
51069,86
51070,72
51071,30
51072,35
51073,53
51074,40
51075,50
51076,58
51077,76
51078,72
51079,63
51080,99
51081,66
51082,77
51083,34
51084,28
51085,53
51086,99
51087,83
51088,85
51089,66
51090,85
51091,67
51092,43
51093,30
51094,75
51095,36
51096,66
51097,85
51098,80
51099,98
51100,59
51101,86
51102,29
51103,12
51104,47
51105,0
51106,74
51107,36
51108,97
51109,91
51110,25
51111,84
51112,89
51113,84
51114,25
51115,45
51116,34
51117,79
51118,43
51119,45
51120,78
51121,48
51122,16
51123,67
51124,63
51125,88
51126,81
51127,7
51128,84
51129,95
51130,0
51131,59
51132,34
51133,79
51134,12
51135,75
51136,72
51137,44
51138,77
51139,37
51140,59
51141,51
51142,50
51143,27
51144,26
51145,20
51146,47
51147,83
51148,56
51149,67
51150,90
51151,90
51152,74
51153,67
51154,73
51155,32
51156,57
51157,81
51158,98
51159,88
51160,69
51161,94
51162,53
51163,42
51164,39
51165,94
51166,1
51167,58
51168,83
51169,14
51170,9
51171,37
51172,18
51173,45
51174,30
51175,38
51176,41
51177,10
51178,42
51179,17
51180,88
51181,24
51182,71
51183,0
51184,94
51185,30
51186,78
51187,84
51188,49
51189,7
51190,16
51191,13
51192,49
51193,94
51194,1
51195,32
51196,96
51197,75
51198,28
51199,59
51200,98
51201,45
51202,13
51203,59
51204,39
51205,48
51206,32
51207,4
51208,56
51209,4
51210,69
51211,76
51212,4
51213,6
51214,22
51215,41
51216,23
51217,85
51218,18
51219,72
51220,4
51221,59
51222,63
51223,17
51224,40
51225,45
51226,97
51227,84
51228,0
51229,61
51230,45
51231,35
51232,79
51233,38
51234,13
51235,24
51236,65
51237,92
51238,88
51239,23
51240,29
51241,23
51242,77
51243,47
51244,37
51245,59
51246,54
51247,93
51248,19
51249,67
51250,71
51251,75
51252,76
51253,39
51254,72
51255,24
51256,94
51257,17
51258,82
51259,66
51260,31
51261,97
51262,0
51263,37
51264,57
51265,59
51266,57
51267,74
51268,0
51269,71
51270,29
51271,61
51272,47
51273,77
51274,91
51275,0
51276,6
51277,59
51278,60
51279,28
51280,32
51281,96
51282,92
51283,81
51284,48
51285,45
51286,53
51287,17
51288,53
51289,92
51290,33
51291,33
51292,52
51293,47
51294,49
51295,58
51296,86
51297,74
51298,18
51299,55
51300,58
51301,38
51302,85
51303,59
51304,58
51305,88
51306,56
51307,2
51308,49
51309,54
51310,61
51311,60
51312,83
51313,69
51314,12
51315,36
51316,60
51317,52
51318,29
51319,58
51320,68
51321,56
51322,45
51323,41
51324,50
51325,27
51326,57
51327,64
51328,31
51329,26
51330,28
51331,18
51332,67
51333,95
51334,88
51335,86
51336,83
51337,36
51338,58
51339,67
51340,94
51341,92
51342,43
51343,86
51344,68
51345,71
51346,80
51347,77
51348,16
51349,33
51350,26
51351,82
51352,43
51353,36
51354,91
51355,24
51356,70
51357,15
51358,28
51359,47
51360,90
51361,28
51362,48
51363,64
51364,98
51365,27
51366,11
51367,76
51368,99
51369,8
51370,60
51371,90
51372,17
51373,93
51374,48
51375,18
51376,8
51377,37
51378,2
51379,71
51380,57
51381,41
51382,66
51383,65
51384,6
51385,94
51386,81
51387,29
51388,54
51389,4
51390,40
51391,68
51392,27
51393,57
51394,46
51395,21
51396,26
51397,78
51398,25
51399,26
51400,60
51401,66
51402,79
51403,83
51404,74
51405,81
51406,84
51407,57
51408,12
51409,31
51410,57
51411,7
51412,48
51413,26
51414,41
51415,69
51416,71
51417,14
51418,55
51419,3
51420,43
51421,45
51422,15
51423,74
51424,21
51425,96
51426,24
51427,55
51428,53
51429,69
51430,65
51431,90
51432,30
51433,30
51434,86
51435,51
51436,27
51437,78
51438,60
51439,17
51440,28
51441,38
51442,88
51443,5
51444,66
51445,49
51446,88
51447,5
51448,35
51449,18
51450,78
51451,32
51452,1
51453,9
51454,10
51455,61
51456,44
51457,38
51458,29
51459,6
51460,24
51461,27
51462,72
51463,68
51464,99
51465,80
51466,65
51467,31
51468,97
51469,78
51470,57
51471,31
51472,65
51473,84
51474,81
51475,58
51476,40
51477,12
51478,3
51479,62
51480,0
51481,5
51482,64
51483,44
51484,53
51485,13
51486,35
51487,66
51488,44
51489,0
51490,75
51491,13
51492,70
51493,74
51494,63
51495,69
51496,35
51497,38
51498,1
51499,29
51500,96
51501,96
51502,91
51503,60
51504,43
51505,94
51506,29
51507,74
51508,91
51509,13
51510,49
51511,72
51512,80
51513,63
51514,58
51515,93
51516,19
51517,12
51518,28
51519,59
51520,30
51521,23
51522,42
51523,28
51524,8
51525,35
51526,5
51527,70
51528,61
51529,41
51530,54
51531,61
51532,34
51533,23
51534,99
51535,84
51536,88
51537,25
51538,88
51539,42
51540,60
51541,18
51542,17
51543,75
51544,81
51545,68
51546,11
51547,95
51548,66
51549,23
51550,36
51551,50
51552,45
51553,72
51554,12
51555,82
51556,24
51557,47
51558,20
51559,42
51560,42
51561,33
51562,52
51563,55
51564,10
51565,5
51566,56
51567,88
51568,5
51569,44
51570,58
51571,6
51572,77
51573,47
51574,74
51575,46
51576,70
51577,1
51578,93
51579,61
51580,67
51581,35
51582,79
51583,33
51584,32
51585,24
51586,73
51587,53
51588,39
51589,21
51590,35
51591,77
51592,84
51593,48
51594,45
51595,23
51596,22
51597,74
51598,76
51599,60
51600,94
51601,66
51602,35
51603,55
51604,55
51605,19
51606,89
51607,39
51608,92
51609,6
51610,3
51611,21
51612,31
51613,9
51614,19
51615,90
51616,76
51617,24
51618,25
51619,51
51620,65
51621,0
51622,95
51623,19
51624,29
51625,62
51626,59
51627,95
51628,77
51629,45
51630,70
51631,96
51632,60
51633,39
51634,17
51635,13
51636,85
51637,56
51638,38
51639,30
51640,88
51641,78
51642,98
51643,37
51644,72
51645,39
51646,6
51647,47
51648,62
51649,0
51650,44
51651,11
51652,88
51653,23
51654,92
51655,87
51656,16
51657,32
51658,17
51659,52
51660,54
51661,3
51662,90
51663,61
51664,33
51665,75
51666,80
51667,57
51668,65
51669,11
51670,41
51671,88
51672,68
51673,89
51674,57
51675,37
51676,96
51677,58
51678,57
51679,97
51680,94
51681,25
51682,16
51683,29
51684,66
51685,66
51686,8
51687,11
51688,19
51689,97
51690,56
51691,32
51692,40
51693,57
51694,6
51695,17
51696,82
51697,41
51698,87
51699,35
51700,20
51701,5
51702,56
51703,65
51704,41
51705,50
51706,54
51707,3
51708,64
51709,31
51710,98
51711,83
51712,26
51713,96
51714,39
51715,27
51716,63
51717,32
51718,85
51719,29
51720,71
51721,24
51722,81
51723,84
51724,47
51725,65
51726,80
51727,28
51728,91
51729,65
51730,75
51731,41
51732,89
51733,35
51734,79
51735,29
51736,42
51737,2
51738,65
51739,62
51740,38
51741,99
51742,41
51743,45
51744,3
51745,55
51746,89
51747,72
51748,40
51749,64
51750,13
51751,37
51752,30
51753,79
51754,14
51755,50
51756,76
51757,11
51758,98
51759,38
51760,93
51761,13
51762,96
51763,85
51764,33
51765,82
51766,42
51767,32
51768,36
51769,59
51770,22
51771,69
51772,60
51773,42
51774,38
51775,45
51776,8
51777,25
51778,14
51779,11
51780,45
51781,63
51782,58
51783,96
51784,47
51785,60
51786,1
51787,47
51788,26
51789,0
51790,28
51791,17
51792,79
51793,13
51794,62
51795,93
51796,29
51797,85
51798,93
51799,80
51800,62
51801,24
51802,8
51803,88
51804,33
51805,87
51806,45
51807,33
51808,40
51809,69
51810,94
51811,8
51812,94
51813,93
51814,4
51815,85
51816,19
51817,37
51818,43
51819,48
51820,20
51821,97
51822,68
51823,95
51824,35
51825,75
51826,60
51827,44
51828,0
51829,17
51830,32
51831,23
51832,22
51833,67
51834,80
51835,70
51836,43
51837,33
51838,97
51839,54
51840,62
51841,67
51842,53
51843,13
51844,19
51845,22
51846,57
51847,38
51848,6
51849,51
51850,76
51851,89
51852,12
51853,5
51854,34
51855,50
51856,86
51857,41
51858,96
51859,94
51860,8
51861,50
51862,97
51863,59
51864,33
51865,28
51866,30
51867,33
51868,62
51869,86
51870,28
51871,13
51872,86
51873,51
51874,32
51875,76
51876,7
51877,21
51878,23
51879,24
51880,35
51881,91
51882,2
51883,89
51884,94
51885,75
51886,12
51887,77
51888,78
51889,39
51890,85
51891,44
51892,55
51893,41
51894,32
51895,94
51896,34
51897,76
51898,57
51899,16
51900,65
51901,95
51902,15
51903,72
51904,91
51905,33
51906,69
51907,68
51908,67
51909,75
51910,84
51911,25
51912,10
51913,49
51914,12
51915,33
51916,45
51917,84
51918,46
51919,33
51920,24
51921,37
51922,82
51923,8
51924,56
51925,42
51926,18
51927,66
51928,5
51929,78
51930,96
51931,36
51932,85
51933,57
51934,27
51935,43
51936,88
51937,0
51938,23
51939,50
51940,31
51941,24
51942,34
51943,96
51944,33
51945,43
51946,6
51947,83
51948,93
51949,67
51950,22
51951,19
51952,35
51953,28
51954,55
51955,36
51956,75
51957,89
51958,77
51959,25
51960,91
51961,45
51962,99
51963,65
51964,67
51965,71
51966,97
51967,82
51968,19
51969,24
51970,56
51971,60
51972,0
51973,63
51974,37
51975,78
51976,92
51977,76
51978,50
51979,79
51980,19
51981,17
51982,52
51983,6
51984,2
51985,89
51986,64
51987,89
51988,21
51989,93
51990,58
51991,31
51992,40
51993,90
51994,14
51995,88
51996,0
51997,52
51998,83
51999,59
52000,29
52001,94
52002,88
52003,35
52004,1
52005,42
52006,81
52007,36
52008,3
52009,23
52010,29
52011,67
52012,49
52013,93
52014,60
52015,14
52016,43
52017,8
52018,40
52019,9
52020,51
52021,64
52022,99
52023,18
52024,3
52025,15
52026,82
52027,9
52028,63
52029,98
52030,53
52031,51
52032,31
52033,79
52034,74
52035,26
52036,16
52037,14
52038,44
52039,33
52040,22
52041,10
52042,35
52043,3
52044,44
52045,9
52046,59
52047,33
52048,16
52049,26
52050,44
52051,1
52052,35
52053,18
52054,80
52055,91
52056,56
52057,67
52058,37
52059,40
52060,23
52061,39
52062,93
52063,91
52064,62
52065,30
52066,89
52067,42
52068,52
52069,92
52070,93
52071,41
52072,86
52073,90
52074,89
52075,36
52076,0
52077,1
52078,37
52079,87
52080,55
52081,68
52082,76
52083,4
52084,97
52085,12
52086,45
52087,29
52088,59
52089,97
52090,96
52091,70
52092,12
52093,22
52094,68
52095,29
52096,88
52097,39
52098,5
52099,80
52100,20
52101,98
52102,42
52103,41
52104,61
52105,38
52106,70
52107,37
52108,53
52109,63
52110,35
52111,55
52112,54
52113,78
52114,34
52115,87
52116,0
52117,44
52118,44
52119,80
52120,63
52121,66
52122,88
52123,78
52124,36
52125,4
52126,43
52127,91
52128,81
52129,77
52130,21
52131,0
52132,27
52133,45
52134,21
52135,19
52136,98
52137,52
52138,59
52139,21
52140,95
52141,46
52142,52
52143,23
52144,9
52145,87
52146,73
52147,66
52148,15
52149,85
52150,3
52151,16
52152,79
52153,72
52154,43
52155,52
52156,47
52157,10
52158,49
52159,52
52160,20
52161,42
52162,34
52163,60
52164,5
52165,72
52166,10
52167,39
52168,25
52169,26
52170,15
52171,92
52172,24
52173,94
52174,27
52175,0
52176,28
52177,0
52178,21
52179,71
52180,62
52181,95
52182,94
52183,68
52184,5
52185,58
52186,93
52187,90
52188,76
52189,5
52190,5
52191,97
52192,2
52193,17
52194,24
52195,56
52196,8
52197,56
52198,87
52199,37
52200,6
52201,40
52202,55
52203,36
52204,48
52205,17
52206,9
52207,90
52208,42
52209,63
52210,30
52211,55
52212,3
52213,8
52214,73
52215,7
52216,55
52217,1
52218,1
52219,59
52220,26
52221,20
52222,26
52223,66
52224,1
52225,76
52226,1
52227,71
52228,99
52229,17
52230,54
52231,95
52232,61
52233,2
52234,17
52235,25
52236,39
52237,20
52238,98
52239,27
52240,29
52241,46
52242,60
52243,22
52244,30
52245,53
52246,99
52247,3
52248,98
52249,17
52250,73
52251,76
52252,24
52253,40
52254,54
52255,98
52256,20
52257,97
52258,85
52259,4
52260,40
52261,42
52262,13
52263,18
52264,69
52265,27
52266,55
52267,15
52268,89
52269,53
52270,94
52271,10
52272,20
52273,71
52274,58
52275,24
52276,31
52277,11
52278,67
52279,58
52280,95
52281,85
52282,58
52283,52
52284,36
52285,64
52286,8
52287,67
52288,88
52289,47
52290,84
52291,87
52292,85
52293,29
52294,94
52295,60
52296,20
52297,99
52298,67
52299,83
52300,79
52301,93
52302,44
52303,63
52304,79
52305,98
52306,54
52307,12
52308,88
52309,51
52310,21
52311,55
52312,32
52313,9
52314,72
52315,25
52316,61
52317,66
52318,21
52319,38
52320,99
52321,68
52322,57
52323,12
52324,35
52325,92
52326,60
52327,2
52328,87
52329,74
52330,94
52331,29
52332,91
52333,41
52334,69
52335,27
52336,4
52337,78
52338,60
52339,78
52340,86
52341,97
52342,32
52343,28
52344,67
52345,12
52346,44
52347,70
52348,15
52349,83
52350,30
52351,16
52352,91
52353,25
52354,48
52355,49
52356,91
52357,37
52358,77
52359,68
52360,27
52361,51
52362,32
52363,81
52364,87
52365,17
52366,45
52367,99
52368,65
52369,17
52370,60
52371,12
52372,10
52373,57
52374,75
52375,60
52376,75
52377,3
52378,26
52379,12
52380,52
52381,18
52382,95
52383,68
52384,42
52385,23
52386,9
52387,52
52388,63
52389,22
52390,1
52391,54
52392,15
52393,81
52394,68
52395,93
52396,2
52397,71
52398,15
52399,77
52400,91
52401,24
52402,37
52403,56
52404,51
52405,2
52406,72
52407,48
52408,4
52409,2
52410,46
52411,67
52412,10
52413,0
52414,90
52415,37
52416,43
52417,53
52418,23
52419,32
52420,36
52421,24
52422,51
52423,67
52424,11
52425,78
52426,0
52427,84
52428,69
52429,46
52430,52
52431,12
52432,41
52433,9
52434,90
52435,36
52436,25
52437,2
52438,94
52439,43
52440,88
52441,19
52442,19
52443,62
52444,3
52445,2
52446,72
52447,54
52448,93
52449,89
52450,47
52451,22
52452,53
52453,91
52454,25
52455,95
52456,4
52457,44
52458,93
52459,65
52460,88
52461,83
52462,86
52463,31
52464,37
52465,10
52466,6
52467,99
52468,8
52469,14
52470,60
52471,81
52472,80
52473,74
52474,29
52475,31
52476,84
52477,76
52478,75
52479,61
52480,93
52481,93
52482,46
52483,94
52484,40
52485,99
52486,19
52487,53
52488,5
52489,15
52490,10
52491,38
52492,12
52493,19
52494,92
52495,35
52496,45
52497,40
52498,46
52499,4
52500,10
52501,20
52502,13
52503,46
52504,25
52505,47
52506,99
52507,88
52508,78
52509,92
52510,41
52511,72
52512,50
52513,25
52514,53
52515,87
52516,42
52517,81
52518,27
52519,75
52520,79
52521,34
52522,36
52523,26
52524,89
52525,10
52526,60
52527,11
52528,84
52529,23
52530,81
52531,15
52532,63
52533,52
52534,88
52535,55
52536,26
52537,75
52538,63
52539,11
52540,36
52541,14
52542,1
52543,70
52544,91
52545,50
52546,76
52547,27
52548,27
52549,65
52550,61
52551,7
52552,45
52553,97
52554,15
52555,35
52556,71
52557,31
52558,85
52559,41
52560,14
52561,52
52562,63
52563,62
52564,28
52565,94
52566,22
52567,74
52568,63
52569,57
52570,23
52571,95
52572,45
52573,53
52574,40
52575,54
52576,37
52577,97
52578,31
52579,99
52580,88
52581,47
52582,34
52583,52
52584,21
52585,49
52586,19
52587,83
52588,40
52589,21
52590,76
52591,42
52592,68
52593,36
52594,99
52595,86
52596,17
52597,8
52598,37
52599,87
52600,61
52601,71
52602,26
52603,3
52604,31
52605,54
52606,66
52607,91
52608,19
52609,35
52610,26
52611,97
52612,88
52613,50
52614,90
52615,48
52616,63
52617,50
52618,80
52619,86
52620,1
52621,31
52622,16
52623,7
52624,67
52625,21
52626,56
52627,42
52628,45
52629,19
52630,68
52631,50
52632,80
52633,45
52634,24
52635,68
52636,31
52637,0
52638,48
52639,24
52640,53
52641,91
52642,24
52643,20
52644,11
52645,60
52646,68
52647,26
52648,13
52649,65
52650,1
52651,34
52652,44
52653,19
52654,24
52655,20
52656,52
52657,92
52658,34
52659,98
52660,22
52661,89
52662,35
52663,70
52664,56
52665,37
52666,98
52667,0
52668,12
52669,34
52670,25
52671,3
52672,15
52673,71
52674,79
52675,89
52676,38
52677,83
52678,18
52679,99
52680,51
52681,34
52682,14
52683,74
52684,77
52685,65
52686,63
52687,43
52688,67
52689,48
52690,93
52691,85
52692,40
52693,20
52694,7
52695,2
52696,63
52697,70
52698,83
52699,96
52700,68
52701,76
52702,90
52703,46
52704,23
52705,51
52706,8
52707,68
52708,73
52709,73
52710,59
52711,52
52712,78
52713,28
52714,10
52715,7
52716,59
52717,60
52718,14
52719,30
52720,48
52721,15
52722,92
52723,52
52724,80
52725,96
52726,28
52727,6
52728,49
52729,67
52730,41
52731,68
52732,7
52733,62
52734,42
52735,32
52736,53
52737,83
52738,91
52739,99
52740,8
52741,32
52742,13
52743,91
52744,58
52745,43
52746,57
52747,79
52748,16
52749,97
52750,39
52751,89
52752,97
52753,73
52754,22
52755,68
52756,7
52757,56
52758,81
52759,81
52760,74
52761,10
52762,78
52763,14
52764,66
52765,76
52766,43
52767,47
52768,41
52769,93
52770,17
52771,30
52772,6
52773,98
52774,86
52775,35
52776,59
52777,58
52778,46
52779,48
52780,12
52781,20
52782,4
52783,33
52784,50
52785,18
52786,67
52787,23
52788,38
52789,81
52790,89
52791,31
52792,86
52793,32
52794,5
52795,42
52796,17
52797,90
52798,4
52799,91
52800,17
52801,30
52802,80
52803,6
52804,26
52805,99
52806,3
52807,39
52808,4
52809,5
52810,87
52811,30
52812,48
52813,96
52814,76
52815,59
52816,27
52817,19
52818,74
52819,85
52820,20
52821,49
52822,60
52823,1
52824,0
52825,53
52826,11
52827,29
52828,81
52829,57
52830,82
52831,82
52832,34
52833,56
52834,15
52835,97
52836,99
52837,25
52838,43
52839,99
52840,97
52841,8
52842,68
52843,45
52844,51
52845,49
52846,51
52847,70
52848,41
52849,91
52850,85
52851,72
52852,55
52853,16
52854,46
52855,29
52856,56
52857,36
52858,43
52859,99
52860,75
52861,81
52862,41
52863,55
52864,25
52865,81
52866,37
52867,7
52868,15
52869,40
52870,28
52871,74
52872,5
52873,21
52874,45
52875,5
52876,95
52877,54
52878,57
52879,64
52880,34
52881,30
52882,34
52883,48
52884,45
52885,93
52886,2
52887,83
52888,6
52889,0
52890,27
52891,77
52892,37
52893,68
52894,59
52895,17
52896,46
52897,12
52898,18
52899,32
52900,3
52901,56
52902,54
52903,68
52904,0
52905,42
52906,95
52907,19
52908,26
52909,43
52910,68
52911,32
52912,73
52913,91
52914,43
52915,96
52916,26
52917,19
52918,82
52919,77
52920,77
52921,71
52922,27
52923,1
52924,65
52925,46
52926,90
52927,53
52928,98
52929,39
52930,68
52931,50
52932,24
52933,30
52934,33
52935,45
52936,41
52937,44
52938,9
52939,29
52940,84
52941,47
52942,76
52943,29
52944,33
52945,31
52946,11
52947,67
52948,0
52949,16
52950,95
52951,92
52952,95
52953,55
52954,78
52955,17
52956,60
52957,72
52958,91
52959,37
52960,36
52961,43
52962,44
52963,73
52964,14
52965,44
52966,77
52967,93
52968,14
52969,88
52970,57
52971,73
52972,68
52973,15
52974,5
52975,90
52976,41
52977,75
52978,75
52979,49
52980,20
52981,40
52982,67
52983,24
52984,5
52985,76
52986,69
52987,45
52988,71
52989,50
52990,19
52991,91
52992,23
52993,17
52994,71
52995,20
52996,68
52997,24
52998,85
52999,44
53000,7
53001,52
53002,79
53003,47
53004,23
53005,44
53006,94
53007,51
53008,74
53009,97
53010,74
53011,74
53012,13
53013,34
53014,75
53015,56
53016,5
53017,76
53018,81
53019,10
53020,1
53021,68
53022,53
53023,10
53024,26
53025,22
53026,90
53027,10
53028,62
53029,10
53030,40
53031,10
53032,69
53033,2
53034,7
53035,7
53036,10
53037,26
53038,37
53039,63
53040,62
53041,10
53042,74
53043,97
53044,58
53045,63
53046,88
53047,76
53048,33
53049,58
53050,46
53051,32
53052,88
53053,2
53054,50
53055,60
53056,90
53057,0
53058,66
53059,77
53060,79
53061,14
53062,12
53063,32
53064,63
53065,75
53066,68
53067,43
53068,29
53069,79
53070,62
53071,58
53072,25
53073,33
53074,57
53075,47
53076,5
53077,57
53078,95
53079,43
53080,91
53081,69
53082,91
53083,98
53084,69
53085,28
53086,55
53087,11
53088,83
53089,31
53090,25
53091,17
53092,30
53093,99
53094,39
53095,53
53096,74
53097,50
53098,25
53099,28
53100,55
53101,33
53102,18
53103,68
53104,67
53105,49
53106,92
53107,29
53108,48
53109,12
53110,62
53111,25
53112,78
53113,45
53114,46
53115,59
53116,64
53117,16
53118,20
53119,71
53120,55
53121,65
53122,17
53123,86
53124,92
53125,44
53126,91
53127,87
53128,54
53129,4
53130,47
53131,12
53132,46
53133,30
53134,13
53135,92
53136,89
53137,41
53138,96
53139,49
53140,91
53141,42
53142,10
53143,46
53144,20
53145,2
53146,45
53147,78
53148,81
53149,34
53150,15
53151,13
53152,6
53153,53
53154,85
53155,69
53156,17
53157,12
53158,62
53159,96
53160,55
53161,27
53162,32
53163,84
53164,44
53165,72
53166,50
53167,67
53168,48
53169,91
53170,82
53171,28
53172,79
53173,30
53174,5
53175,20
53176,74
53177,60
53178,45
53179,17
53180,37
53181,21
53182,7
